sequence;now;first;second;third;fourth;fifth
826;2007/11/0510:44:43.826;12.1170;undeuxtroisquatrecinq;0304/12/0500:00:00.825;Y;13170
827;2007/11/0510:44:43.827;12.1171;undeuxtroisquatrecinq;0304/12/0500:00:00.826;Y;13171
828;2007/11/0510:44:43.828;12.1172;undeuxtroisquatrecinq;0304/12/0500:00:00.827;Y;13172
829;2007/11/0510:44:43.829;12.1173;undeuxtroisquatrecinq;0304/12/0500:00:00.828;Y;13173
830;2007/11/0510:44:43.830;12.1174;undeuxtroisquatrecinq;0304/12/0500:00:00.829;Y;13174
831;2007/11/0510:44:43.831;12.1175;undeuxtroisquatrecinq;0304/12/0500:00:00.830;Y;13175
832;2007/11/0510:44:43.832;12.1176;undeuxtroisquatrecinq;0304/12/0500:00:00.831;Y;13176
833;2007/11/0510:44:43.833;12.1177;undeuxtroisquatrecinq;0304/12/0500:00:00.832;Y;13177
834;2007/11/0510:44:43.834;12.1178;undeuxtroisquatrecinq;0304/12/0500:00:00.833;Y;13178
835;2007/11/0510:44:43.835;12.1179;undeuxtroisquatrecinq;0304/12/0500:00:00.834;Y;13179
836;2007/11/0510:44:43.836;12.1180;undeuxtroisquatrecinq;0304/12/0500:00:00.835;Y;13180
837;2007/11/0510:44:43.837;12.1181;undeuxtroisquatrecinq;0304/12/0500:00:00.836;Y;13181
838;2007/11/0510:44:43.838;12.1182;undeuxtroisquatrecinq;0304/12/0500:00:00.837;Y;13182
839;2007/11/0510:44:43.839;12.1183;undeuxtroisquatrecinq;0304/12/0500:00:00.838;Y;13183
840;2007/11/0510:44:43.840;12.1184;undeuxtroisquatrecinq;0304/12/0500:00:00.839;Y;13184
841;2007/11/0510:44:43.841;12.1185;undeuxtroisquatrecinq;0304/12/0500:00:00.840;Y;13185
842;2007/11/0510:44:43.842;12.1186;undeuxtroisquatrecinq;0304/12/0500:00:00.841;Y;13186
843;2007/11/0510:44:43.843;12.1187;undeuxtroisquatrecinq;0304/12/0500:00:00.842;Y;13187
844;2007/11/0510:44:43.844;12.1188;undeuxtroisquatrecinq;0304/12/0500:00:00.843;Y;13188
845;2007/11/0510:44:43.845;12.1189;undeuxtroisquatrecinq;0304/12/0500:00:00.844;Y;13189
846;2007/11/0510:44:43.846;12.1190;undeuxtroisquatrecinq;0304/12/0500:00:00.845;Y;13190
847;2007/11/0510:44:43.847;12.1191;undeuxtroisquatrecinq;0304/12/0500:00:00.846;Y;13191
848;2007/11/0510:44:43.848;12.1192;undeuxtroisquatrecinq;0304/12/0500:00:00.847;Y;13192
849;2007/11/0510:44:43.849;12.1193;undeuxtroisquatrecinq;0304/12/0500:00:00.848;Y;13193
850;2007/11/0510:44:43.850;12.1194;undeuxtroisquatrecinq;0304/12/0500:00:00.849;Y;13194
851;2007/11/0510:44:43.851;12.1195;undeuxtroisquatrecinq;0304/12/0500:00:00.850;Y;13195
852;2007/11/0510:44:43.852;12.1196;undeuxtroisquatrecinq;0304/12/0500:00:00.851;Y;13196
853;2007/11/0510:44:43.853;12.1197;undeuxtroisquatrecinq;0304/12/0500:00:00.852;Y;13197
854;2007/11/0510:44:43.854;12.1198;undeuxtroisquatrecinq;0304/12/0500:00:00.853;Y;13198
855;2007/11/0510:44:43.855;12.1199;undeuxtroisquatrecinq;0304/12/0500:00:00.854;Y;13199
856;2007/11/0510:44:43.856;12.1200;undeuxtroisquatrecinq;0304/12/0500:00:00.855;Y;13200
857;2007/11/0510:44:43.857;12.1201;undeuxtroisquatrecinq;0304/12/0500:00:00.856;Y;13201
858;2007/11/0510:44:43.858;12.1202;undeuxtroisquatrecinq;0304/12/0500:00:00.857;Y;13202
859;2007/11/0510:44:43.859;12.1203;undeuxtroisquatrecinq;0304/12/0500:00:00.858;Y;13203
860;2007/11/0510:44:43.860;12.1204;undeuxtroisquatrecinq;0304/12/0500:00:00.859;Y;13204
861;2007/11/0510:44:43.861;12.1205;undeuxtroisquatrecinq;0304/12/0500:00:00.860;Y;13205
862;2007/11/0510:44:43.862;12.1206;undeuxtroisquatrecinq;0304/12/0500:00:00.861;Y;13206
863;2007/11/0510:44:43.863;12.1207;undeuxtroisquatrecinq;0304/12/0500:00:00.862;Y;13207
864;2007/11/0510:44:43.864;12.1208;undeuxtroisquatrecinq;0304/12/0500:00:00.863;Y;13208
865;2007/11/0510:44:43.865;12.1209;undeuxtroisquatrecinq;0304/12/0500:00:00.864;Y;13209
866;2007/11/0510:44:43.866;12.1210;undeuxtroisquatrecinq;0304/12/0500:00:00.865;Y;13210
867;2007/11/0510:44:43.867;12.1211;undeuxtroisquatrecinq;0304/12/0500:00:00.866;Y;13211
868;2007/11/0510:44:43.868;12.1212;undeuxtroisquatrecinq;0304/12/0500:00:00.867;Y;13212
869;2007/11/0510:44:43.869;12.1213;undeuxtroisquatrecinq;0304/12/0500:00:00.868;Y;13213
870;2007/11/0510:44:43.870;12.1214;undeuxtroisquatrecinq;0304/12/0500:00:00.869;Y;13214
871;2007/11/0510:44:43.871;12.1215;undeuxtroisquatrecinq;0304/12/0500:00:00.870;Y;13215
872;2007/11/0510:44:43.872;12.1216;undeuxtroisquatrecinq;0304/12/0500:00:00.871;Y;13216
873;2007/11/0510:44:43.873;12.1217;undeuxtroisquatrecinq;0304/12/0500:00:00.872;Y;13217
874;2007/11/0510:44:43.874;12.1218;undeuxtroisquatrecinq;0304/12/0500:00:00.873;Y;13218
875;2007/11/0510:44:43.875;12.1219;undeuxtroisquatrecinq;0304/12/0500:00:00.874;Y;13219
876;2007/11/0510:44:43.876;12.1220;undeuxtroisquatrecinq;0304/12/0500:00:00.875;Y;13220
877;2007/11/0510:44:43.877;12.1221;undeuxtroisquatrecinq;0304/12/0500:00:00.876;Y;13221
878;2007/11/0510:44:43.878;12.1222;undeuxtroisquatrecinq;0304/12/0500:00:00.877;Y;13222
879;2007/11/0510:44:43.879;12.1223;undeuxtroisquatrecinq;0304/12/0500:00:00.878;Y;13223
880;2007/11/0510:44:43.880;12.1224;undeuxtroisquatrecinq;0304/12/0500:00:00.879;Y;13224
881;2007/11/0510:44:43.881;12.1225;undeuxtroisquatrecinq;0304/12/0500:00:00.880;Y;13225
882;2007/11/0510:44:43.882;12.1226;undeuxtroisquatrecinq;0304/12/0500:00:00.881;Y;13226
883;2007/11/0510:44:43.883;12.1227;undeuxtroisquatrecinq;0304/12/0500:00:00.882;Y;13227
884;2007/11/0510:44:43.884;12.1228;undeuxtroisquatrecinq;0304/12/0500:00:00.883;Y;13228
885;2007/11/0510:44:43.885;12.1229;undeuxtroisquatrecinq;0304/12/0500:00:00.884;Y;13229
886;2007/11/0510:44:43.886;12.1230;undeuxtroisquatrecinq;0304/12/0500:00:00.885;Y;13230
887;2007/11/0510:44:43.887;12.1231;undeuxtroisquatrecinq;0304/12/0500:00:00.886;Y;13231
888;2007/11/0510:44:43.888;12.1232;undeuxtroisquatrecinq;0304/12/0500:00:00.887;Y;13232
889;2007/11/0510:44:43.889;12.1233;undeuxtroisquatrecinq;0304/12/0500:00:00.888;Y;13233
890;2007/11/0510:44:43.890;12.1234;undeuxtroisquatrecinq;0304/12/0500:00:00.889;Y;13234
891;2007/11/0510:44:43.891;12.1235;undeuxtroisquatrecinq;0304/12/0500:00:00.890;Y;13235
892;2007/11/0510:44:43.892;12.1236;undeuxtroisquatrecinq;0304/12/0500:00:00.891;Y;13236
893;2007/11/0510:44:43.893;12.1237;undeuxtroisquatrecinq;0304/12/0500:00:00.892;Y;13237
894;2007/11/0510:44:43.894;12.1238;undeuxtroisquatrecinq;0304/12/0500:00:00.893;Y;13238
895;2007/11/0510:44:43.895;12.1239;undeuxtroisquatrecinq;0304/12/0500:00:00.894;Y;13239
896;2007/11/0510:44:43.896;12.1240;undeuxtroisquatrecinq;0304/12/0500:00:00.895;Y;13240
897;2007/11/0510:44:43.897;12.1241;undeuxtroisquatrecinq;0304/12/0500:00:00.896;Y;13241
898;2007/11/0510:44:43.898;12.1242;undeuxtroisquatrecinq;0304/12/0500:00:00.897;Y;13242
899;2007/11/0510:44:43.899;12.1243;undeuxtroisquatrecinq;0304/12/0500:00:00.898;Y;13243
900;2007/11/0510:44:43.900;12.1244;undeuxtroisquatrecinq;0304/12/0500:00:00.899;Y;13244
901;2007/11/0510:44:43.901;12.1245;undeuxtroisquatrecinq;0304/12/0500:00:00.900;Y;13245
902;2007/11/0510:44:43.902;12.1246;undeuxtroisquatrecinq;0304/12/0500:00:00.901;Y;13246
903;2007/11/0510:44:43.903;12.1247;undeuxtroisquatrecinq;0304/12/0500:00:00.902;Y;13247
904;2007/11/0510:44:43.904;12.1248;undeuxtroisquatrecinq;0304/12/0500:00:00.903;Y;13248
905;2007/11/0510:44:43.905;12.1249;undeuxtroisquatrecinq;0304/12/0500:00:00.904;Y;13249
906;2007/11/0510:44:43.906;12.1250;undeuxtroisquatrecinq;0304/12/0500:00:00.905;Y;13250
907;2007/11/0510:44:43.907;12.1251;undeuxtroisquatrecinq;0304/12/0500:00:00.906;Y;13251
908;2007/11/0510:44:43.908;12.1252;undeuxtroisquatrecinq;0304/12/0500:00:00.907;Y;13252
909;2007/11/0510:44:43.909;12.1253;undeuxtroisquatrecinq;0304/12/0500:00:00.908;Y;13253
910;2007/11/0510:44:43.910;12.1254;undeuxtroisquatrecinq;0304/12/0500:00:00.909;Y;13254
911;2007/11/0510:44:43.911;12.1255;undeuxtroisquatrecinq;0304/12/0500:00:00.910;Y;13255
912;2007/11/0510:44:43.912;12.1256;undeuxtroisquatrecinq;0304/12/0500:00:00.911;Y;13256
913;2007/11/0510:44:43.913;12.1257;undeuxtroisquatrecinq;0304/12/0500:00:00.912;Y;13257
914;2007/11/0510:44:43.914;12.1258;undeuxtroisquatrecinq;0304/12/0500:00:00.913;Y;13258
915;2007/11/0510:44:43.915;12.1259;undeuxtroisquatrecinq;0304/12/0500:00:00.914;Y;13259
916;2007/11/0510:44:43.916;12.1260;undeuxtroisquatrecinq;0304/12/0500:00:00.915;Y;13260
917;2007/11/0510:44:43.917;12.1261;undeuxtroisquatrecinq;0304/12/0500:00:00.916;Y;13261
918;2007/11/0510:44:43.918;12.1262;undeuxtroisquatrecinq;0304/12/0500:00:00.917;Y;13262
919;2007/11/0510:44:43.919;12.1263;undeuxtroisquatrecinq;0304/12/0500:00:00.918;Y;13263
920;2007/11/0510:44:43.920;12.1264;undeuxtroisquatrecinq;0304/12/0500:00:00.919;Y;13264
921;2007/11/0510:44:43.921;12.1265;undeuxtroisquatrecinq;0304/12/0500:00:00.920;Y;13265
922;2007/11/0510:44:43.922;12.1266;undeuxtroisquatrecinq;0304/12/0500:00:00.921;Y;13266
923;2007/11/0510:44:43.923;12.1267;undeuxtroisquatrecinq;0304/12/0500:00:00.922;Y;13267
924;2007/11/0510:44:43.924;12.1268;undeuxtroisquatrecinq;0304/12/0500:00:00.923;Y;13268
925;2007/11/0510:44:43.925;12.1269;undeuxtroisquatrecinq;0304/12/0500:00:00.924;Y;13269
926;2007/11/0510:44:43.926;12.1270;undeuxtroisquatrecinq;0304/12/0500:00:00.925;Y;13270
927;2007/11/0510:44:43.927;12.1271;undeuxtroisquatrecinq;0304/12/0500:00:00.926;Y;13271
928;2007/11/0510:44:43.928;12.1272;undeuxtroisquatrecinq;0304/12/0500:00:00.927;Y;13272
929;2007/11/0510:44:43.929;12.1273;undeuxtroisquatrecinq;0304/12/0500:00:00.928;Y;13273
930;2007/11/0510:44:43.930;12.1274;undeuxtroisquatrecinq;0304/12/0500:00:00.929;Y;13274
931;2007/11/0510:44:43.931;12.1275;undeuxtroisquatrecinq;0304/12/0500:00:00.930;Y;13275
932;2007/11/0510:44:43.932;12.1276;undeuxtroisquatrecinq;0304/12/0500:00:00.931;Y;13276
933;2007/11/0510:44:43.933;12.1277;undeuxtroisquatrecinq;0304/12/0500:00:00.932;Y;13277
934;2007/11/0510:44:43.934;12.1278;undeuxtroisquatrecinq;0304/12/0500:00:00.933;Y;13278
935;2007/11/0510:44:43.935;12.1279;undeuxtroisquatrecinq;0304/12/0500:00:00.934;Y;13279
936;2007/11/0510:44:43.936;12.1280;undeuxtroisquatrecinq;0304/12/0500:00:00.935;Y;13280
937;2007/11/0510:44:43.937;12.1281;undeuxtroisquatrecinq;0304/12/0500:00:00.936;Y;13281
938;2007/11/0510:44:43.938;12.1282;undeuxtroisquatrecinq;0304/12/0500:00:00.937;Y;13282
939;2007/11/0510:44:43.939;12.1283;undeuxtroisquatrecinq;0304/12/0500:00:00.938;Y;13283
940;2007/11/0510:44:43.940;12.1284;undeuxtroisquatrecinq;0304/12/0500:00:00.939;Y;13284
941;2007/11/0510:44:43.941;12.1285;undeuxtroisquatrecinq;0304/12/0500:00:00.940;Y;13285
942;2007/11/0510:44:43.942;12.1286;undeuxtroisquatrecinq;0304/12/0500:00:00.941;Y;13286
943;2007/11/0510:44:43.943;12.1287;undeuxtroisquatrecinq;0304/12/0500:00:00.942;Y;13287
944;2007/11/0510:44:43.944;12.1288;undeuxtroisquatrecinq;0304/12/0500:00:00.943;Y;13288
945;2007/11/0510:44:43.945;12.1289;undeuxtroisquatrecinq;0304/12/0500:00:00.944;Y;13289
946;2007/11/0510:44:43.946;12.1290;undeuxtroisquatrecinq;0304/12/0500:00:00.945;Y;13290
947;2007/11/0510:44:43.947;12.1291;undeuxtroisquatrecinq;0304/12/0500:00:00.946;Y;13291
948;2007/11/0510:44:43.948;12.1292;undeuxtroisquatrecinq;0304/12/0500:00:00.947;Y;13292
949;2007/11/0510:44:43.949;12.1293;undeuxtroisquatrecinq;0304/12/0500:00:00.948;Y;13293
950;2007/11/0510:44:43.950;12.1294;undeuxtroisquatrecinq;0304/12/0500:00:00.949;Y;13294
951;2007/11/0510:44:43.951;12.1295;undeuxtroisquatrecinq;0304/12/0500:00:00.950;Y;13295
952;2007/11/0510:44:43.952;12.1296;undeuxtroisquatrecinq;0304/12/0500:00:00.951;Y;13296
953;2007/11/0510:44:43.953;12.1297;undeuxtroisquatrecinq;0304/12/0500:00:00.952;Y;13297
954;2007/11/0510:44:43.954;12.1298;undeuxtroisquatrecinq;0304/12/0500:00:00.953;Y;13298
955;2007/11/0510:44:43.955;12.1299;undeuxtroisquatrecinq;0304/12/0500:00:00.954;Y;13299
956;2007/11/0510:44:43.956;12.1300;undeuxtroisquatrecinq;0304/12/0500:00:00.955;Y;13300
957;2007/11/0510:44:43.957;12.1301;undeuxtroisquatrecinq;0304/12/0500:00:00.956;Y;13301
958;2007/11/0510:44:43.958;12.1302;undeuxtroisquatrecinq;0304/12/0500:00:00.957;Y;13302
959;2007/11/0510:44:43.959;12.1303;undeuxtroisquatrecinq;0304/12/0500:00:00.958;Y;13303
960;2007/11/0510:44:43.960;12.1304;undeuxtroisquatrecinq;0304/12/0500:00:00.959;Y;13304
961;2007/11/0510:44:43.961;12.1305;undeuxtroisquatrecinq;0304/12/0500:00:00.960;Y;13305
962;2007/11/0510:44:43.962;12.1306;undeuxtroisquatrecinq;0304/12/0500:00:00.961;Y;13306
963;2007/11/0510:44:43.963;12.1307;undeuxtroisquatrecinq;0304/12/0500:00:00.962;Y;13307
964;2007/11/0510:44:43.964;12.1308;undeuxtroisquatrecinq;0304/12/0500:00:00.963;Y;13308
965;2007/11/0510:44:43.965;12.1309;undeuxtroisquatrecinq;0304/12/0500:00:00.964;Y;13309
966;2007/11/0510:44:43.966;12.1310;undeuxtroisquatrecinq;0304/12/0500:00:00.965;Y;13310
967;2007/11/0510:44:43.967;12.1311;undeuxtroisquatrecinq;0304/12/0500:00:00.966;Y;13311
968;2007/11/0510:44:43.968;12.1312;undeuxtroisquatrecinq;0304/12/0500:00:00.967;Y;13312
969;2007/11/0510:44:43.969;12.1313;undeuxtroisquatrecinq;0304/12/0500:00:00.968;Y;13313
970;2007/11/0510:44:43.970;12.1314;undeuxtroisquatrecinq;0304/12/0500:00:00.969;Y;13314
971;2007/11/0510:44:43.971;12.1315;undeuxtroisquatrecinq;0304/12/0500:00:00.970;Y;13315
972;2007/11/0510:44:43.972;12.1316;undeuxtroisquatrecinq;0304/12/0500:00:00.971;Y;13316
973;2007/11/0510:44:43.973;12.1317;undeuxtroisquatrecinq;0304/12/0500:00:00.972;Y;13317
974;2007/11/0510:44:43.974;12.1318;undeuxtroisquatrecinq;0304/12/0500:00:00.973;Y;13318
975;2007/11/0510:44:43.975;12.1319;undeuxtroisquatrecinq;0304/12/0500:00:00.974;Y;13319
976;2007/11/0510:44:43.976;12.1320;undeuxtroisquatrecinq;0304/12/0500:00:00.975;Y;13320
977;2007/11/0510:44:43.977;12.1321;undeuxtroisquatrecinq;0304/12/0500:00:00.976;Y;13321
978;2007/11/0510:44:43.978;12.1322;undeuxtroisquatrecinq;0304/12/0500:00:00.977;Y;13322
979;2007/11/0510:44:43.979;12.1323;undeuxtroisquatrecinq;0304/12/0500:00:00.978;Y;13323
980;2007/11/0510:44:43.980;12.1324;undeuxtroisquatrecinq;0304/12/0500:00:00.979;Y;13324
981;2007/11/0510:44:43.981;12.1325;undeuxtroisquatrecinq;0304/12/0500:00:00.980;Y;13325
982;2007/11/0510:44:43.982;12.1326;undeuxtroisquatrecinq;0304/12/0500:00:00.981;Y;13326
983;2007/11/0510:44:43.983;12.1327;undeuxtroisquatrecinq;0304/12/0500:00:00.982;Y;13327
984;2007/11/0510:44:43.984;12.1328;undeuxtroisquatrecinq;0304/12/0500:00:00.983;Y;13328
985;2007/11/0510:44:43.985;12.1329;undeuxtroisquatrecinq;0304/12/0500:00:00.984;Y;13329
986;2007/11/0510:44:43.986;12.1330;undeuxtroisquatrecinq;0304/12/0500:00:00.985;Y;13330
987;2007/11/0510:44:43.987;12.1331;undeuxtroisquatrecinq;0304/12/0500:00:00.986;Y;13331
988;2007/11/0510:44:43.988;12.1332;undeuxtroisquatrecinq;0304/12/0500:00:00.987;Y;13332
989;2007/11/0510:44:43.989;12.1333;undeuxtroisquatrecinq;0304/12/0500:00:00.988;Y;13333
990;2007/11/0510:44:43.990;12.1334;undeuxtroisquatrecinq;0304/12/0500:00:00.989;Y;13334
991;2007/11/0510:44:43.991;12.1335;undeuxtroisquatrecinq;0304/12/0500:00:00.990;Y;13335
992;2007/11/0510:44:43.992;12.1336;undeuxtroisquatrecinq;0304/12/0500:00:00.991;Y;13336
993;2007/11/0510:44:43.993;12.1337;undeuxtroisquatrecinq;0304/12/0500:00:00.992;Y;13337
994;2007/11/0510:44:43.994;12.1338;undeuxtroisquatrecinq;0304/12/0500:00:00.993;Y;13338
995;2007/11/0510:44:43.995;12.1339;undeuxtroisquatrecinq;0304/12/0500:00:00.994;Y;13339
996;2007/11/0510:44:43.996;12.1340;undeuxtroisquatrecinq;0304/12/0500:00:00.995;Y;13340
997;2007/11/0510:44:43.997;12.1341;undeuxtroisquatrecinq;0304/12/0500:00:00.996;Y;13341
998;2007/11/0510:44:43.998;12.1342;undeuxtroisquatrecinq;0304/12/0500:00:00.997;Y;13342
999;2007/11/0510:44:43.999;12.1343;undeuxtroisquatrecinq;0304/12/0500:00:00.998;Y;13343
1000;2007/11/0510:44:43.1000;12.1344;undeuxtroisquatrecinq;0304/12/0500:00:00.999;Y;13344
1001;2007/11/0510:44:43.1001;12.1345;undeuxtroisquatrecinq;0304/12/0500:00:00.1000;Y;13345
1002;2007/11/0510:44:43.1002;12.1346;undeuxtroisquatrecinq;0304/12/0500:00:00.1001;Y;13346
1003;2007/11/0510:44:43.1003;12.1347;undeuxtroisquatrecinq;0304/12/0500:00:00.1002;Y;13347
1004;2007/11/0510:44:43.1004;12.1348;undeuxtroisquatrecinq;0304/12/0500:00:00.1003;Y;13348
1005;2007/11/0510:44:43.1005;12.1349;undeuxtroisquatrecinq;0304/12/0500:00:00.1004;Y;13349
1006;2007/11/0510:44:43.1006;12.1350;undeuxtroisquatrecinq;0304/12/0500:00:00.1005;Y;13350
1007;2007/11/0510:44:43.1007;12.1351;undeuxtroisquatrecinq;0304/12/0500:00:00.1006;Y;13351
1008;2007/11/0510:44:43.1008;12.1352;undeuxtroisquatrecinq;0304/12/0500:00:00.1007;Y;13352
1009;2007/11/0510:44:43.1009;12.1353;undeuxtroisquatrecinq;0304/12/0500:00:00.1008;Y;13353
1010;2007/11/0510:44:43.1010;12.1354;undeuxtroisquatrecinq;0304/12/0500:00:00.1009;Y;13354
1011;2007/11/0510:44:43.1011;12.1355;undeuxtroisquatrecinq;0304/12/0500:00:00.1010;Y;13355
1012;2007/11/0510:44:43.1012;12.1356;undeuxtroisquatrecinq;0304/12/0500:00:00.1011;Y;13356
1013;2007/11/0510:44:43.1013;12.1357;undeuxtroisquatrecinq;0304/12/0500:00:00.1012;Y;13357
1014;2007/11/0510:44:43.1014;12.1358;undeuxtroisquatrecinq;0304/12/0500:00:00.1013;Y;13358
1015;2007/11/0510:44:43.1015;12.1359;undeuxtroisquatrecinq;0304/12/0500:00:00.1014;Y;13359
1016;2007/11/0510:44:43.1016;12.1360;undeuxtroisquatrecinq;0304/12/0500:00:00.1015;Y;13360
1017;2007/11/0510:44:43.1017;12.1361;undeuxtroisquatrecinq;0304/12/0500:00:00.1016;Y;13361
1018;2007/11/0510:44:43.1018;12.1362;undeuxtroisquatrecinq;0304/12/0500:00:00.1017;Y;13362
1019;2007/11/0510:44:43.1019;12.1363;undeuxtroisquatrecinq;0304/12/0500:00:00.1018;Y;13363
1020;2007/11/0510:44:43.1020;12.1364;undeuxtroisquatrecinq;0304/12/0500:00:00.1019;Y;13364
1021;2007/11/0510:44:43.1021;12.1365;undeuxtroisquatrecinq;0304/12/0500:00:00.1020;Y;13365
1022;2007/11/0510:44:43.1022;12.1366;undeuxtroisquatrecinq;0304/12/0500:00:00.1021;Y;13366
1023;2007/11/0510:44:43.1023;12.1367;undeuxtroisquatrecinq;0304/12/0500:00:00.1022;Y;13367
1024;2007/11/0510:44:43.1024;12.1368;undeuxtroisquatrecinq;0304/12/0500:00:00.1023;Y;13368
1025;2007/11/0510:44:43.1025;12.1369;undeuxtroisquatrecinq;0304/12/0500:00:00.1024;Y;13369
1026;2007/11/0510:44:43.1026;12.1370;undeuxtroisquatrecinq;0304/12/0500:00:00.1025;Y;13370
1027;2007/11/0510:44:43.1027;12.1371;undeuxtroisquatrecinq;0304/12/0500:00:00.1026;Y;13371
1028;2007/11/0510:44:43.1028;12.1372;undeuxtroisquatrecinq;0304/12/0500:00:00.1027;Y;13372
1029;2007/11/0510:44:43.1029;12.1373;undeuxtroisquatrecinq;0304/12/0500:00:00.1028;Y;13373
1030;2007/11/0510:44:43.1030;12.1374;undeuxtroisquatrecinq;0304/12/0500:00:00.1029;Y;13374
1031;2007/11/0510:44:43.1031;12.1375;undeuxtroisquatrecinq;0304/12/0500:00:00.1030;Y;13375
1032;2007/11/0510:44:43.1032;12.1376;undeuxtroisquatrecinq;0304/12/0500:00:00.1031;Y;13376
1033;2007/11/0510:44:43.1033;12.1377;undeuxtroisquatrecinq;0304/12/0500:00:00.1032;Y;13377
1034;2007/11/0510:44:43.1034;12.1378;undeuxtroisquatrecinq;0304/12/0500:00:00.1033;Y;13378
1035;2007/11/0510:44:43.1035;12.1379;undeuxtroisquatrecinq;0304/12/0500:00:00.1034;Y;13379
1036;2007/11/0510:44:43.1036;12.1380;undeuxtroisquatrecinq;0304/12/0500:00:00.1035;Y;13380
1037;2007/11/0510:44:43.1037;12.1381;undeuxtroisquatrecinq;0304/12/0500:00:00.1036;Y;13381
1038;2007/11/0510:44:43.1038;12.1382;undeuxtroisquatrecinq;0304/12/0500:00:00.1037;Y;13382
1039;2007/11/0510:44:43.1039;12.1383;undeuxtroisquatrecinq;0304/12/0500:00:00.1038;Y;13383
1040;2007/11/0510:44:43.1040;12.1384;undeuxtroisquatrecinq;0304/12/0500:00:00.1039;Y;13384
1041;2007/11/0510:44:43.1041;12.1385;undeuxtroisquatrecinq;0304/12/0500:00:00.1040;Y;13385
1042;2007/11/0510:44:43.1042;12.1386;undeuxtroisquatrecinq;0304/12/0500:00:00.1041;Y;13386
1043;2007/11/0510:44:43.1043;12.1387;undeuxtroisquatrecinq;0304/12/0500:00:00.1042;Y;13387
1044;2007/11/0510:44:43.1044;12.1388;undeuxtroisquatrecinq;0304/12/0500:00:00.1043;Y;13388
1045;2007/11/0510:44:43.1045;12.1389;undeuxtroisquatrecinq;0304/12/0500:00:00.1044;Y;13389
1046;2007/11/0510:44:43.1046;12.1390;undeuxtroisquatrecinq;0304/12/0500:00:00.1045;Y;13390
1047;2007/11/0510:44:43.1047;12.1391;undeuxtroisquatrecinq;0304/12/0500:00:00.1046;Y;13391
1048;2007/11/0510:44:43.1048;12.1392;undeuxtroisquatrecinq;0304/12/0500:00:00.1047;Y;13392
1049;2007/11/0510:44:43.1049;12.1393;undeuxtroisquatrecinq;0304/12/0500:00:00.1048;Y;13393
1050;2007/11/0510:44:43.1050;12.1394;undeuxtroisquatrecinq;0304/12/0500:00:00.1049;Y;13394
1051;2007/11/0510:44:43.1051;12.1395;undeuxtroisquatrecinq;0304/12/0500:00:00.1050;Y;13395
1052;2007/11/0510:44:43.1052;12.1396;undeuxtroisquatrecinq;0304/12/0500:00:00.1051;Y;13396
1053;2007/11/0510:44:43.1053;12.1397;undeuxtroisquatrecinq;0304/12/0500:00:00.1052;Y;13397
1054;2007/11/0510:44:43.1054;12.1398;undeuxtroisquatrecinq;0304/12/0500:00:00.1053;Y;13398
1055;2007/11/0510:44:43.1055;12.1399;undeuxtroisquatrecinq;0304/12/0500:00:00.1054;Y;13399
1056;2007/11/0510:44:43.1056;12.1400;undeuxtroisquatrecinq;0304/12/0500:00:00.1055;Y;13400
1057;2007/11/0510:44:43.1057;12.1401;undeuxtroisquatrecinq;0304/12/0500:00:00.1056;Y;13401
1058;2007/11/0510:44:43.1058;12.1402;undeuxtroisquatrecinq;0304/12/0500:00:00.1057;Y;13402
1059;2007/11/0510:44:43.1059;12.1403;undeuxtroisquatrecinq;0304/12/0500:00:00.1058;Y;13403
1060;2007/11/0510:44:43.1060;12.1404;undeuxtroisquatrecinq;0304/12/0500:00:00.1059;Y;13404
1061;2007/11/0510:44:43.1061;12.1405;undeuxtroisquatrecinq;0304/12/0500:00:00.1060;Y;13405
1062;2007/11/0510:44:43.1062;12.1406;undeuxtroisquatrecinq;0304/12/0500:00:00.1061;Y;13406
1063;2007/11/0510:44:43.1063;12.1407;undeuxtroisquatrecinq;0304/12/0500:00:00.1062;Y;13407
1064;2007/11/0510:44:43.1064;12.1408;undeuxtroisquatrecinq;0304/12/0500:00:00.1063;Y;13408
1065;2007/11/0510:44:43.1065;12.1409;undeuxtroisquatrecinq;0304/12/0500:00:00.1064;Y;13409
1066;2007/11/0510:44:43.1066;12.1410;undeuxtroisquatrecinq;0304/12/0500:00:00.1065;Y;13410
1067;2007/11/0510:44:43.1067;12.1411;undeuxtroisquatrecinq;0304/12/0500:00:00.1066;Y;13411
1068;2007/11/0510:44:43.1068;12.1412;undeuxtroisquatrecinq;0304/12/0500:00:00.1067;Y;13412
1069;2007/11/0510:44:43.1069;12.1413;undeuxtroisquatrecinq;0304/12/0500:00:00.1068;Y;13413
1070;2007/11/0510:44:43.1070;12.1414;undeuxtroisquatrecinq;0304/12/0500:00:00.1069;Y;13414
1071;2007/11/0510:44:43.1071;12.1415;undeuxtroisquatrecinq;0304/12/0500:00:00.1070;Y;13415
1072;2007/11/0510:44:43.1072;12.1416;undeuxtroisquatrecinq;0304/12/0500:00:00.1071;Y;13416
1073;2007/11/0510:44:43.1073;12.1417;undeuxtroisquatrecinq;0304/12/0500:00:00.1072;Y;13417
1074;2007/11/0510:44:43.1074;12.1418;undeuxtroisquatrecinq;0304/12/0500:00:00.1073;Y;13418
1075;2007/11/0510:44:43.1075;12.1419;undeuxtroisquatrecinq;0304/12/0500:00:00.1074;Y;13419
