id;nomClient;adresseClient;idEtat;id2;tempsInsc;somme1;somme2
2490;Doerner's Awnings and Canopies;1535 Knollwood Drive;34;12;07/12/2003 03:22;52920;89391.54
2788;Doerner's Awnings and Canopies;313 Grove Ave.;18;14;26/08/1980 09:42;46227;5600.356
3324;Doerner's Awnings and Canopies;662 Lyons Circle;26;6;06/07/1971 06:48;42112;41593.863
3369;Doerner's Awnings and Canopies;1575 Oakwood Ave.;21;29;26/02/1985 10:00;2064;83125.05
3548;Doerner's Awnings and Canopies;574 Chicago Ave.;1;1;19/10/1971 23:40;82390;19900.84
3576;Doerner's Awnings and Canopies;512 Hill;35;18;19/03/2001 15:35;74880;2946.695
3675;Doerner's Awnings and Canopies;1065 Hillcrest Circle;47;46;02/12/2005 00:13;63309;8904.743
3887;Doerner's Awnings and Canopies;550 Sheridan;42;49;12/03/1978 14:13;4191;36063.992
4040;Doerner's Awnings and Canopies;1155 Ridgewood Drive;46;36;17/06/1992 17:53;41792;68665.45
4171;Doerner's Awnings and Canopies;465 Stratford Rd.;17;14;17/05/2002 13:40;10129;65106.027
4252;Doerner's Awnings and Canopies;2870 Skokie Rd.;31;10;25/01/1990 09:33;80216;35856.88
4746;Doerner's Awnings and Canopies;218 Oakridge Ave.;41;21;10/02/1972 08:53;97824;7568.9
4902;Doerner's Awnings and Canopies;512 Hill;24;18;16/11/1971 17:20;6346;20290.1
4934;Doerner's Awnings and Canopies;839 Burton Ave;9;7;08/03/1985 03:20;13391;34352.598
4944;Doerner's Awnings and Canopies;1795 Lake Cook Rd.;7;32;28/11/1987 01:07;97820;64960.387
77;Doll House Rock;844 Spruce St.;49;6;10/11/1978 06:28;8592;72500.96
362;Doll House Rock;1920 Sunnyside Ave.;33;20;11/08/1987 18:07;5564;59699.92
437;Doll House Rock;1715 Chicago Ave.;10;47;12/07/2000 05:00;74504;91246.39
448;Doll House Rock;969 Saxony Drive;11;27;22/10/2005 20:35;99211;69448.76
481;Doll House Rock;10 Marquette Rd.;38;40;21/07/2001 19:28;85512;31339.355
587;Doll House Rock;4763 Blackhawk Rd.;2;25;19/01/1977 05:33;32122;76540.664
802;Doll House Rock;899 Harvard Ct;20;30;30/12/2004 04:02;79394;45970.77
889;Doll House Rock;788 Tennyson Ave.;44;23;18/11/1974 09:47;5039;46602.06
963;Doll House Rock;120 high St.;10;39;04/08/2004 21:40;89240;58418.617
973;Doll House Rock;1547 Knolwood Rd.;28;28;29/05/1987 16:20;5027;52865.316
1295;Doll House Rock;445 Park Ave.;8;18;01/01/2000 17:33;37318;6566.2383
1505;Doll House Rock;1912 Old Briar Lane #2;7;42;02/01/2004 21:35;94116;47751.957
1529;Doll House Rock;2032 Northbrook Ct.;5;26;14/07/1977 04:47;24869;26448.299
1596;Doll House Rock;746 Judson Place;44;6;01/10/1974 12:47;52960;15164.123
1786;Doll House Rock;965 Marion Place Apt. 65C;12;11;01/12/1975 21:07;66780;98096.2
1945;Doll House Rock;1957 Huntington Ave.;15;11;11/10/1983 07:00;33490;82318.62
2078;Doll House Rock;1633 McGovern place;20;10;26/01/2000 15:20;35464;65501.008
2104;Doll House Rock;1839 McCraren Rd.;18;32;21/07/2006 20:08;58256;87265.16
2210;Doll House Rock;38976 Forest View Rd.;33;26;25/11/1993 11:35;52280;62596.36
2435;Doll House Rock;671 Blackstone Ave.;46;42;18/10/2001 11:13;21199;29080.703
2465;Doll House Rock;3148 cottonwood Ct.;26;16;21/07/2001 12:48;85322;30464.918
2813;Doll House Rock;1220 Heather Lane;21;26;31/10/2007 03:07;35091;90241.87
2924;Doll House Rock;139 Bay Colony Dr.;27;29;19/03/2005 05:22;46860;16200.936
3033;Doll House Rock;632 Florence Dr.;38;45;14/06/1972 09:53;64241;84144.375
3086;Doll House Rock;4522 N. Greenview Apt. 1B;8;48;06/12/1972 03:20;98299;46400.69
3223;Doll House Rock;643 De Temple Rd.;25;12;22/06/2000 01:40;38089;62520.746
3300;Doll House Rock;1770 first St.;42;4;31/08/1993 21:02;45370;3552.9658
3368;Doll House Rock;2024 St.Johns Ave.;16;24;14/09/1977 16:47;9414;67804.414
3387;Doll House Rock;632 Roger Williams;50;23;31/07/2001 18:20;33128;33440.938
3526;Doll House Rock;1619 Judson Ave. Apt #34B;19;29;26/07/1985 05:27;81938;26478.38
3560;Doll House Rock;969 Saxony Drive;44;10;26/10/1998 11:07;79365;2160.1653
3694;Doll House Rock;1233 Arbor Rd.;9;31;26/03/1992 08:53;33568;35000.977
3778;Doll House Rock;965 Marion Place Apt. 65C;16;44;09/09/2002 22:22;36303;78274.39
3882;Doll House Rock;3478 Bryn Mawr St.;23;18;05/04/1990 15:55;2730;67428.15
4283;Doll House Rock;750 Homewood Ave.;44;39;08/05/2001 20:07;52377;50739.59
4454;Doll House Rock;406 Trinity Ct.;8;38;19/08/2002 15:28;43127;45014.88
4620;Doll House Rock;1799 Rosemary Way;15;40;30/11/2005 20:27;62855;70350.02
4766;Doll House Rock;1450 Harding Ave.;49;13;15/06/2006 23:02;43580;42637.777
4789;Doll House Rock;54 Lakeview Terrace;16;42;12/03/1993 18:13;69448;43556.77
701;Ebert Music Center;839 Burton Ave;48;14;27/10/1974 10:00;14839;74616.4
867;Ebert Music Center;12 Broadview Lane;29;4;09/05/1989 15:28;18124;45494.746
1156;Ebert Music Center;917 Fairview Ave.  Apt. 982;14;4;27/02/1982 03:08;71164;76616.86
1215;Ebert Music Center;2220 Grant Blvd.;35;39;07/11/2000 12:27;45332;65612.07
1216;Ebert Music Center;2220 Grant Blvd.;37;22;18/02/1970 22:15;19070;20440.42
1540;Ebert Music Center;511 Maple Ave.  Apt. 1B;8;12;15/02/2003 00:02;82990;93878.77
1582;Ebert Music Center;628 Orwenstensia;36;2;07/10/1982 09:28;16860;94190.586
1767;Ebert Music Center;42 Valley Rd.;2;15;27/09/2002 16:07;79530;91019.51
1768;Ebert Music Center;22 Clay rd.;42;46;29/01/1972 10:02;66171;30928.947
1901;Ebert Music Center;244 Briar Ln;4;9;07/06/1987 11:27;7670;8780.124
2012;Ebert Music Center;12 Skokie Valley Rd.;2;22;04/05/2003 02:20;85508;80480.98
2365;Ebert Music Center;310 Walker Ave.;8;6;30/05/1975 06:33;13533;44142.45
2427;Ebert Music Center;1486 Oakwood;26;45;09/01/1983 22:40;85160;77376.6
2445;Ebert Music Center;3181 Barkwood Ct.;13;45;15/03/2000 20:13;45096;64267.934
2475;Ebert Music Center;1715 Chicago Ave.;6;41;23/03/2002 18:02;30312;98450.1
2510;Ebert Music Center;1875 Roger Williams Ave.;12;1;02/02/1997 16:13;27351;30619.273
2741;Ebert Music Center;241 Callan Rd.;48;12;23/07/1994 22:47;11408;86424.98
2826;Ebert Music Center;225 Jeffrys Place;39;42;15/11/1998 03:20;90664;22800.998
3030;Ebert Music Center;1234 Devonshire Court;40;49;24/01/2000 19:33;93888;26470.352
3171;Ebert Music Center;1450 Harding Ave.;48;35;03/08/1993 07:40;70880;34560.465
3245;Ebert Music Center;1450 Harding Ave.;22;37;04/06/2001 17:40;60470;71867.305
3263;Ebert Music Center;2922 Twin Oaks Drive;20;1;19/01/2003 21:20;45075;9204.518
3687;Ebert Music Center;2267 Anderson Lane;45;10;07/11/1983 13:33;17538;85652.67
3949;Ebert Music Center;726 White Oaks Ave.;48;30;18/02/2006 02:00;36600;60532.74
3982;Ebert Music Center;1882 St. Johns;4;17;29/08/1994 03:28;81945;24847.0
4058;Ebert Music Center;618 Sheriden rd.;35;20;22/05/1975 04:07;81950;69966.18
4101;Ebert Music Center;2678 Sheridan Rd.;44;28;27/03/1970 04:27;48465;61647.46
4139;Ebert Music Center;970 Vilas Circle;44;39;01/09/2005 10:35;93696;59812.99
4202;Ebert Music Center;2510 Crain;42;11;19/03/2000 05:07;67204;92584.03
4238;Ebert Music Center;917 Fairview Ave.  Apt. 982;21;34;06/08/2004 05:42;20298;96394.35
4336;Ebert Music Center;2600 Winsor Mall;30;29;18/10/2004 07:02;88516;40414.938
4436;Ebert Music Center;465 Stratford Rd.;31;22;15/07/2005 23:42;85227;10960.755
4745;Ebert Music Center;865 Old Tall Tree Lane;15;5;01/08/1982 15:27;42328;40550.79
4823;Ebert Music Center;937 Judson Ave.;47;31;29/10/1980 00:28;45425;78818.734
4857;Ebert Music Center;5518 Madison St.;36;5;11/06/1990 00:20;38182;51455.957
10;Elle Hypnosis and Therapy Cent;2032 Northbrook Ct.;1;7;11/01/1977 03:07;48498;45844.914
280;Elle Hypnosis and Therapy Cent;872 Virginia Rd.;24;46;20/05/1971 16:07;13525;62050.36
564;Elle Hypnosis and Therapy Cent;1185 County line Rd.;30;31;01/06/2000 19:00;78880;25040.223
807;Elle Hypnosis and Therapy Cent;1954 First St.;38;23;27/12/1985 02:53;41532;16660.883
993;Elle Hypnosis and Therapy Cent;244 Briar Ln;45;14;26/10/2001 06:07;81324;10625.67
1334;Elle Hypnosis and Therapy Cent;406 Trinity Ct.;19;14;31/01/1996 14:53;18215;62755.844
1357;Elle Hypnosis and Therapy Cent;2632 Prarie Ln.;18;2;11/01/1977 10:42;76902;98080.85
1449;Elle Hypnosis and Therapy Cent;1770 first St.;32;9;13/10/1997 00:47;93087;15940.123
2152;Elle Hypnosis and Therapy Cent;2632 Prarie Ln.;23;4;02/02/2001 12:15;50990;74848.57
2194;Elle Hypnosis and Therapy Cent;2220 Grant Blvd.;29;41;12/04/1974 12:00;57500;66822.45
2233;Elle Hypnosis and Therapy Cent;210 Cresant Rd.;18;7;30/01/1994 10:55;99257;55227.168
2489;Elle Hypnosis and Therapy Cent;1126 Hillcrest Ave;46;27;19/11/2001 12:27;31423;98304.17
2519;Elle Hypnosis and Therapy Cent;965 Marion Place Apt. 65C;10;12;17/03/2006 12:53;5892;31432.95
2753;Elle Hypnosis and Therapy Cent;231 Sheriden Rd.;30;14;05/10/1977 12:47;29415;27545.463
2785;Elle Hypnosis and Therapy Cent;12 Craven Way;2;33;10/12/1974 09:33;15049;99204.31
3131;Elle Hypnosis and Therapy Cent;1907 S. Prospect Ave.;26;41;21/06/1992 12:48;66315;68912.67
3374;Elle Hypnosis and Therapy Cent;77 Blackhawk Rd;41;42;30/07/2001 07:00;85222;99832.78
3753;Elle Hypnosis and Therapy Cent;600 Central Ave;2;2;20/10/2002 08:47;30580;85626.01
3930;Elle Hypnosis and Therapy Cent;1752 Clinton Ave.;50;9;04/02/1994 02:02;56972;86400.89
4094;Elle Hypnosis and Therapy Cent;600 Central Ave;25;3;22/04/1970 10:15;90528;46178.36
4134;Elle Hypnosis and Therapy Cent;1714 Clifton Rd.;42;6;21/08/2004 15:53;91563;70026.41
4152;Elle Hypnosis and Therapy Cent;969 Saxony Drive;19;9;19/12/1999 10:40;74112;34752.457
4287;Elle Hypnosis and Therapy Cent;1550 Ridge Rd.;19;26;11/06/2000 17:53;84372;50490.44
4313;Elle Hypnosis and Therapy Cent;1660 Park Ave.;25;50;19/06/1993 23:02;77632;32378.215
4498;Elle Hypnosis and Therapy Cent;242 Ashland Ave.;1;39;17/09/2000 15:13;17141;19448.99
4994;Elle Hypnosis and Therapy Cent;1450 Harding Ave.;39;14;19/10/2001 19:28;40084;60276.69
40;Elm Place Business Supplies;505 N. Frances St.;16;37;02/02/2006 15:48;33428;86538.11
575;Elm Place Business Supplies;231 Sheriden Rd.;17;36;03/04/1970 14:13;65724;43850.9
615;Elm Place Business Supplies;115 Pleasent Ave.;29;17;31/01/2002 01:07;91080;66375.67
734;Elm Place Business Supplies;1547 Vine;38;47;17/03/1980 16:53;32947;1224.0153
909;Elm Place Business Supplies;969 Saxony Drive;2;49;10/11/2004 15:20;47800;88792.49
916;Elm Place Business Supplies;2632 Prarie Ln.;46;23;30/09/1987 20:08;11488;51108.723
1311;Elm Place Business Supplies;3901 Chester Ave. Apt. 3C;32;19;28/11/2001 12:00;80320;4088.3613
1986;Elm Place Business Supplies;1915 Lewis Ln.  Apt 13;2;50;08/05/2004 11:27;87679;36687.56
2056;Elm Place Business Supplies;1750 Lily Court;23;38;04/04/2001 19:33;51408;2928.539
2156;Elm Place Business Supplies;1185 County line Rd.;1;18;05/08/2000 17:00;2125;48964.85
2199;Elm Place Business Supplies;770 Exmoor Rd.;37;9;25/12/2006 17:22;70470;76171.78
2393;Elm Place Business Supplies;12 Broadview Lane;33;37;17/07/2000 03:13;94800;81696.12
2662;Elm Place Business Supplies;1619 Judson Ave. Apt #34B;33;33;13/10/1972 13:28;51412;31933.234
3116;Elm Place Business Supplies;937 Judson Ave.;50;40;28/11/2005 08:42;74250;86102.125
3339;Elm Place Business Supplies;1270 Linden Ave.;46;40;03/12/1992 16:27;46218;74102.984
3427;Elm Place Business Supplies;917 Fairview Ave.  Apt. 982;15;24;26/10/1983 15:42;37008;39120.87
3582;Elm Place Business Supplies;302-A Crestwood Village Rd.;48;6;16/05/2001 09:00;15469;8820.8
3734;Elm Place Business Supplies;1920 Sunnyside Ave.;30;42;14/12/1970 12:55;23250;14432.69
3820;Elm Place Business Supplies;1975 elmwood Circle;48;5;07/03/1970 23:20;39455;16160.128
4262;Elm Place Business Supplies;854 Woodbine;2;22;18/05/2006 00:35;34420;6835.5586
4353;Elm Place Business Supplies;1019 Deerfield Rd.;6;17;08/03/2000 12:28;2996;39080.35
4438;Elm Place Business Supplies;1715 Chicago Ave.;13;39;20/01/1985 09:07;5489;3252.544
4467;Elm Place Business Supplies;445 Park Ave.;30;25;14/11/1982 13:08;85206;84120.78
4478;Elm Place Business Supplies;1482 Concorde Circle;24;8;21/05/1992 06:48;1430;59196.465
4589;Elm Place Business Supplies;120 high St.;1;50;06/02/1971 22:28;42942;56418.066
4740;Elm Place Business Supplies;1245 Eastwood;42;33;20/01/2000 06:53;34686;53562.3
4779;Elm Place Business Supplies;1839 McCraren Rd.;11;40;22/01/1986 17:47;58160;27928.734
522;Energy Source Diet Centers;465 Stratford Rd.;29;19;26/06/1996 04:33;54718;47348.664
635;Energy Source Diet Centers;899 Harvard Ct;27;40;29/01/2006 02:00;57592;38920.625
796;Energy Source Diet Centers;465 Stratford Rd.;40;5;10/05/1996 12:22;70000;50812.316
995;Energy Source Diet Centers;231 Sheriden Rd.;7;47;22/06/1987 12:33;27488;77022.445
1053;Energy Source Diet Centers;310 Walker Ave.;34;9;11/06/2000 06:07;73770;57572.508
1267;Energy Source Diet Centers;3100 Trailer Way;1;24;02/11/2002 12:13;15968;67320.04
1552;Energy Source Diet Centers;852 Sumac Rd.;14;39;06/07/2006 01:27;73230;34339.867
1877;Energy Source Diet Centers;865 Old Tall Tree Lane;10;21;12/09/2004 19:00;95328;33172.754
2356;Energy Source Diet Centers;3150 Skokie Valley Rd.;6;17;14/03/1990 07:33;88993;21750.21
2390;Energy Source Diet Centers;1126 Hillcrest Ave;12;11;29/11/1982 14:15;59431;14960.274
2593;Energy Source Diet Centers;1882 St. Johns;15;34;22/02/1996 14:40;67848;82753.08
2657;Energy Source Diet Centers;788 Tennyson Ave.;20;12;22/12/2007 05:07;12425;12308.38
2709;Energy Source Diet Centers;1907 S. Prospect Ave.;36;29;01/05/2003 18:47;30648;42645.465
2797;Energy Source Diet Centers;1777 balsamic Ave.;23;18;31/10/1974 14:00;70859;9638.456
2863;Energy Source Diet Centers;839 Burton Ave;26;35;20/12/1987 00:53;19868;30296.084
3191;Energy Source Diet Centers;2936 Arlington Ave.;47;24;01/04/1970 06:40;32276;83304.72
3295;Energy Source Diet Centers;1 Twin Oaks Place;29;20;02/04/1970 10:27;7600;94496.88
3660;Energy Source Diet Centers;115 Judson Rd.;39;49;19/02/2004 05:08;94000;87680.12
3802;Energy Source Diet Centers;3148 cottonwood Ct.;17;20;15/12/1971 15:47;62640;15195.245
3926;Energy Source Diet Centers;456 Grossman Ln.;5;24;08/02/2001 16:13;1444;71850.94
3977;Energy Source Diet Centers;445 Park Ave.;31;6;22/01/2004 13:48;44100;10236.474
4349;Energy Source Diet Centers;115 Pleasent Ave.;19;47;20/10/1994 05:28;99608;57920.223
4405;Energy Source Diet Centers;1777 balsamic Ave.;49;48;28/07/1985 01:53;84616;80300.29
4554;Energy Source Diet Centers;224  Highwood Ave.;30;46;13/10/1977 15:13;88145;15177.321
4618;Energy Source Diet Centers;2632 Prarie Ln.;13;24;31/07/1971 10:20;26156;45055.66
4842;Energy Source Diet Centers;1535 Knollwood Drive;20;20;12/12/1999 12:00;93440;90894.68
156;Ernie's Foriegn Car Service;5518 Madison St.;46;7;30/12/1986 04:13;42200;96923.74
355;Ernie's Foriegn Car Service;12 Fort Sheriden Ave.;2;32;05/06/1994 15:42;95125;90746.86
1249;Ernie's Foriegn Car Service;1619 Judson Ave. Apt #34B;33;35;19/02/1994 23:20;84809;30240.805
1388;Ernie's Foriegn Car Service;2024 St.Johns Ave.;35;12;08/01/1993 02:27;39252;33520.656
1632;Ernie's Foriegn Car Service;1858 Balsam Way;47;11;06/06/1996 23:27;56839;76344.84
1693;Ernie's Foriegn Car Service;1101 Deerfield Place;47;50;08/11/1982 10:40;79652;65896.79
1874;Ernie's Foriegn Car Service;59 Cordon Terr.;50;36;09/06/2005 07:53;56200;94750.875
2162;Ernie's Foriegn Car Service;1679 McCraren;19;1;24/08/1982 09:55;14256;57434.13
2179;Ernie's Foriegn Car Service;2032 Northbrook Ct.;16;3;15/05/1996 23:40;76010;24495.97
2462;Ernie's Foriegn Car Service;225 Jeffrys Place;11;5;03/12/1971 16:55;35304;90299.1
2511;Ernie's Foriegn Car Service;581 Hill St. Apt. 234;47;12;14/09/1975 12:48;52125;59751.73
2540;Ernie's Foriegn Car Service;1954 First St.;35;42;28/07/1986 03:00;60477;26442.607
2894;Ernie's Foriegn Car Service;4467 Sheridan Rd.;6;13;02/04/1993 14:13;41659;7550.59
2909;Ernie's Foriegn Car Service;425 Lake Ave.;18;45;21/03/2000 01:22;2576;68624.36
2968;Ernie's Foriegn Car Service;1486 Old Deerfield Rd.;22;35;03/10/1997 18:33;9655;52286.25
3372;Ernie's Foriegn Car Service;1949 Cloverdale Rd.;26;45;27/03/2002 03:33;7517;71438.336
3404;Ernie's Foriegn Car Service;852 Sumac Rd.;7;47;14/09/2006 21:55;46154;39672.15
3630;Ernie's Foriegn Car Service;643 De Temple Rd.;14;26;21/10/1994 01:40;40400;54411.15
3814;Ernie's Foriegn Car Service;21 Lakeview Terrace #2312;21;28;28/09/1977 21:42;61692;95404.43
3847;Ernie's Foriegn Car Service;2045 St. johns Ave.;43;48;16/09/2004 17:27;45401;2168.542
3885;Ernie's Foriegn Car Service;726 White Oaks Ave.;50;35;03/07/2000 08:35;62400;35436.508
4413;Ernie's Foriegn Car Service;45 South Deer Creek Drive;49;18;12/08/1977 10:48;24872;58092.22
4999;Ernie's Foriegn Car Service;45 South Deer Creek Drive;35;14;04/05/1990 14:22;1569;75532.73
123;Esmarda Chemical Manufacturers;10 Marquette Rd.;4;45;23/11/2005 01:35;88025;48491.375
177;Esmarda Chemical Manufacturers;1907 S. Prospect Ave.;27;9;10/04/2006 23:42;86880;41009.45
273;Esmarda Chemical Manufacturers;574 Chicago Ave.;40;22;24/03/2005 16:40;57635;13412.321
609;Esmarda Chemical Manufacturers;1065 Hillcrest Circle;48;20;14/12/2001 03:20;95572;38076.254
712;Esmarda Chemical Manufacturers;241 Callan Rd.;43;3;15/05/2005 15:28;52872;57113.605
733;Esmarda Chemical Manufacturers;629 Kincaid Ave.;37;45;09/06/1978 18:07;19686;79061.55
911;Esmarda Chemical Manufacturers;77 Blackhawk Rd;22;38;26/07/2003 10:20;34364;81275.195
923;Esmarda Chemical Manufacturers;1101 Deerfield Place;27;32;20/06/1996 09:40;60675;44318.47
959;Esmarda Chemical Manufacturers;1859 Green Bay Rd.;35;17;28/07/1980 03:40;53134;40244.613
1108;Esmarda Chemical Manufacturers;12 Craven Way;25;12;16/08/2004 11:27;9938;72375.58
1141;Esmarda Chemical Manufacturers;1245 Eastwood;45;33;17/04/2000 01:20;71255;65028.74
1389;Esmarda Chemical Manufacturers;2600 Winsor Mall;29;42;30/04/2003 05:55;24774;11320.417
1489;Esmarda Chemical Manufacturers;1185 County line Rd.;6;26;03/11/1985 00:55;71996;35584.555
1554;Esmarda Chemical Manufacturers;785 Highland place;38;18;25/02/1970 20:55;37384;19620.889
1688;Esmarda Chemical Manufacturers;3062 Lindenwood Ln.;45;13;12/10/1985 11:13;68200;55258.477
1805;Esmarda Chemical Manufacturers;746 Judson Place;25;9;23/04/2005 07:47;80621;69018.3
2074;Esmarda Chemical Manufacturers;1831 Beverly Place #9D;15;22;12/02/1990 05:20;92504;42989.152
2528;Esmarda Chemical Manufacturers;1752 Clinton Ave.;38;10;07/09/2005 14:33;55968;43784.26
2696;Esmarda Chemical Manufacturers;456 Grossman Ln.;30;4;21/01/1989 23:08;57528;70108.69
2923;Esmarda Chemical Manufacturers;1155 Ridgewood Drive;19;24;27/07/2001 07:42;47462;23675.904
3269;Esmarda Chemical Manufacturers;839 Burton Ave;30;38;09/11/2001 14:28;60840;98438.23
3641;Esmarda Chemical Manufacturers;1550 Ridge Rd.;17;7;01/06/1986 09:53;57300;20401.08
3646;Esmarda Chemical Manufacturers;505 N. Frances St.;50;28;04/11/2000 01:07;95618;71200.33
3765;Esmarda Chemical Manufacturers;2045 St. johns Ave.;46;3;17/02/1974 19:07;12005;30750.564
3850;Esmarda Chemical Manufacturers;225 Jeffrys Place;23;25;02/04/1986 12:02;33470;33964.19
3969;Esmarda Chemical Manufacturers;1660 Park Ave.;23;13;28/05/1994 13:15;35912;27342.87
4181;Esmarda Chemical Manufacturers;1770 first St.;27;40;05/04/1994 16:33;33704;89356.92
4184;Esmarda Chemical Manufacturers;334 Lynn Terrace;12;14;22/07/1971 04:07;9912;84485.33
4510;Esmarda Chemical Manufacturers;1799 Rosemary Way;37;29;23/10/2003 01:02;9324;73000.58
4583;Esmarda Chemical Manufacturers;511 Maple Ave.  Apt. 1B;47;17;12/03/2005 04:00;60152;45249.523
4608;Esmarda Chemical Manufacturers;1860 Parkside Ln.;23;23;02/10/1993 03:02;24443;94164.22
4884;Esmarda Chemical Manufacturers;1633 McGovern place;36;26;02/05/1980 15:55;64790;30925.336
4945;Esmarda Chemical Manufacturers;210 Cresant Rd.;38;48;01/10/2003 10:20;82065;42072.66
84;Eva Galler Galleries Inc.;1101 Deerfield Place;8;28;11/03/2000 11:33;33873;28716.922
218;Eva Galler Galleries Inc.;673 Calais Drive;38;12;03/02/1975 22:53;33518;14075.261
223;Eva Galler Galleries Inc.;2505 Allison ct.;3;46;15/05/2000 15:42;68720;35460.805
602;Eva Galler Galleries Inc.;1436 Waverly Rd.;31;28;04/11/2007 09:08;27824;44594.637
666;Eva Galler Galleries Inc.;854 Woodbine;15;27;19/07/1983 11:53;33289;8236.68
998;Eva Galler Galleries Inc.;618 Sheriden rd.;35;17;01/05/1987 01:28;84426;55336.13
1312;Eva Galler Galleries Inc.;54 Lakeview Terrace;39;46;04/11/1980 23:08;32030;1396.7604
1558;Eva Galler Galleries Inc.;511 Maple Ave.  Apt. 1B;12;13;07/11/1970 21:07;80692;38912.668
1585;Eva Galler Galleries Inc.;1019 Deerfield Rd.;34;43;22/07/2000 17:13;36724;19908.39
1666;Eva Galler Galleries Inc.;1444 Chantilly Ln.;36;16;02/07/1970 10:47;80319;99175.79
1772;Eva Galler Galleries Inc.;1831 Beverly Place #9D;43;20;21/01/2000 21:47;87044;80467.95
1796;Eva Galler Galleries Inc.;1547 Vine;9;29;09/05/2000 04:20;94600;21321.088
1909;Eva Galler Galleries Inc.;218 Oakridge Ave.;8;49;07/10/1971 06:07;32422;85258.1
1944;Eva Galler Galleries Inc.;2600 Winsor Mall;4;29;26/12/1974 14:27;70437;49518.426
2096;Eva Galler Galleries Inc.;10 Marquette Rd.;33;10;21/10/2002 23:27;89923;47824.63
2284;Eva Galler Galleries Inc.;1633 McGovern place;15;6;30/09/1993 15:40;80792;64791.945
2737;Eva Galler Galleries Inc.;1535 Knollwood Drive;5;18;13/06/1998 02:07;51040;16970.566
3015;Eva Galler Galleries Inc.;1777 balsamic Ave.;44;24;22/02/1975 00:13;86693;98520.54
3022;Eva Galler Galleries Inc.;1444 Chantilly Ln.;21;8;25/08/2005 16:07;80150;13084.839
3317;Eva Galler Galleries Inc.;2644 Princeton Ln.;39;42;03/04/2005 15:33;2853;14120.38
3386;Eva Galler Galleries Inc.;10 Marquette Rd.;10;6;01/03/1970 00:40;99840;13962.55
3451;Eva Galler Galleries Inc.;505 N. Frances St.;47;30;05/06/1978 03:00;40700;94511.51
3649;Eva Galler Galleries Inc.;3059 Priscilla Court;3;40;09/01/1978 13:20;25680;3732.0095
