sequence,now,first,second,third,fourth,fifth
2493,2007/11/0510:44:43.249,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.249,Y,14837
2494,2007/11/0510:44:43.249,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.249,Y,14838
2495,2007/11/0510:44:43.249,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.249,Y,14839
2496,2007/11/0510:44:43.249,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.249,Y,14840
2497,2007/11/0510:44:43.249,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.249,Y,14841
2498,2007/11/0510:44:43.249,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.249,Y,14842
2499,2007/11/0510:44:43.249,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.249,Y,14843
2500,2007/11/0510:44:43.250,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.249,Y,14844
2501,2007/11/0510:44:43.250,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.250,Y,14845
2502,2007/11/0510:44:43.250,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.250,Y,14846
2503,2007/11/0510:44:43.250,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.250,Y,14847
2504,2007/11/0510:44:43.250,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.250,Y,14848
2505,2007/11/0510:44:43.250,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.250,Y,14849
2506,2007/11/0510:44:43.250,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.250,Y,14850
2507,2007/11/0510:44:43.250,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.250,Y,14851
2508,2007/11/0510:44:43.250,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.250,Y,14852
2509,2007/11/0510:44:43.250,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.250,Y,14853
2510,2007/11/0510:44:43.251,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.250,Y,14854
2511,2007/11/0510:44:43.251,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.251,Y,14855
2512,2007/11/0510:44:43.251,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.251,Y,14856
2513,2007/11/0510:44:43.251,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.251,Y,14857
2514,2007/11/0510:44:43.251,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.251,Y,14858
2515,2007/11/0510:44:43.251,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.251,Y,14859
2516,2007/11/0510:44:43.251,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.251,Y,14860
2517,2007/11/0510:44:43.251,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.251,Y,14861
2518,2007/11/0510:44:43.251,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.251,Y,14862
2519,2007/11/0510:44:43.251,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.251,Y,14863
2520,2007/11/0510:44:43.252,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.251,Y,14864
2521,2007/11/0510:44:43.252,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.252,Y,14865
2522,2007/11/0510:44:43.252,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.252,Y,14866
2523,2007/11/0510:44:43.252,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.252,Y,14867
2524,2007/11/0510:44:43.252,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.252,Y,14868
2525,2007/11/0510:44:43.252,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.252,Y,14869
2526,2007/11/0510:44:43.252,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.252,Y,14870
2527,2007/11/0510:44:43.252,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.252,Y,14871
2528,2007/11/0510:44:43.252,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.252,Y,14872
2529,2007/11/0510:44:43.252,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.252,Y,14873
2530,2007/11/0510:44:43.253,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.252,Y,14874
2531,2007/11/0510:44:43.253,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.253,Y,14875
2532,2007/11/0510:44:43.253,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.253,Y,14876
2533,2007/11/0510:44:43.253,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.253,Y,14877
2534,2007/11/0510:44:43.253,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.253,Y,14878
2535,2007/11/0510:44:43.253,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.253,Y,14879
2536,2007/11/0510:44:43.253,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.253,Y,14880
2537,2007/11/0510:44:43.253,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.253,Y,14881
2538,2007/11/0510:44:43.253,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.253,Y,14882
2539,2007/11/0510:44:43.253,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.253,Y,14883
2540,2007/11/0510:44:43.254,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.253,Y,14884
2541,2007/11/0510:44:43.254,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.254,Y,14885
2542,2007/11/0510:44:43.254,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.254,Y,14886
2543,2007/11/0510:44:43.254,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.254,Y,14887
2544,2007/11/0510:44:43.254,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.254,Y,14888
2545,2007/11/0510:44:43.254,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.254,Y,14889
2546,2007/11/0510:44:43.254,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.254,Y,14890
2547,2007/11/0510:44:43.254,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.254,Y,14891
2548,2007/11/0510:44:43.254,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.254,Y,14892
2549,2007/11/0510:44:43.254,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.254,Y,14893
2550,2007/11/0510:44:43.255,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.254,Y,14894
2551,2007/11/0510:44:43.255,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.255,Y,14895
2552,2007/11/0510:44:43.255,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.255,Y,14896
2553,2007/11/0510:44:43.255,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.255,Y,14897
2554,2007/11/0510:44:43.255,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.255,Y,14898
2555,2007/11/0510:44:43.255,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.255,Y,14899
2556,2007/11/0510:44:43.255,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.255,Y,14900
2557,2007/11/0510:44:43.255,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.255,Y,14901
2558,2007/11/0510:44:43.255,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.255,Y,14902
2559,2007/11/0510:44:43.255,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.255,Y,14903
2560,2007/11/0510:44:43.256,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.255,Y,14904
2561,2007/11/0510:44:43.256,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.256,Y,14905
2562,2007/11/0510:44:43.256,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.256,Y,14906
2563,2007/11/0510:44:43.256,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.256,Y,14907
2564,2007/11/0510:44:43.256,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.256,Y,14908
2565,2007/11/0510:44:43.256,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.256,Y,14909
2566,2007/11/0510:44:43.256,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.256,Y,14910
2567,2007/11/0510:44:43.256,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.256,Y,14911
2568,2007/11/0510:44:43.256,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.256,Y,14912
2569,2007/11/0510:44:43.256,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.256,Y,14913
2570,2007/11/0510:44:43.257,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.256,Y,14914
2571,2007/11/0510:44:43.257,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.257,Y,14915
2572,2007/11/0510:44:43.257,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.257,Y,14916
2573,2007/11/0510:44:43.257,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.257,Y,14917
2574,2007/11/0510:44:43.257,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.257,Y,14918
2575,2007/11/0510:44:43.257,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.257,Y,14919
2576,2007/11/0510:44:43.257,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.257,Y,14920
2577,2007/11/0510:44:43.257,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.257,Y,14921
2578,2007/11/0510:44:43.257,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.257,Y,14922
2579,2007/11/0510:44:43.257,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.257,Y,14923
2580,2007/11/0510:44:43.258,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.257,Y,14924
2581,2007/11/0510:44:43.258,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.258,Y,14925
2582,2007/11/0510:44:43.258,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.258,Y,14926
2583,2007/11/0510:44:43.258,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.258,Y,14927
2584,2007/11/0510:44:43.258,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.258,Y,14928
2585,2007/11/0510:44:43.258,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.258,Y,14929
2586,2007/11/0510:44:43.258,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.258,Y,14930
2587,2007/11/0510:44:43.258,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.258,Y,14931
2588,2007/11/0510:44:43.258,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.258,Y,14932
2589,2007/11/0510:44:43.258,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.258,Y,14933
2590,2007/11/0510:44:43.259,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.258,Y,14934
2591,2007/11/0510:44:43.259,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.259,Y,14935
2592,2007/11/0510:44:43.259,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.259,Y,14936
2593,2007/11/0510:44:43.259,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.259,Y,14937
2594,2007/11/0510:44:43.259,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.259,Y,14938
2595,2007/11/0510:44:43.259,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.259,Y,14939
2596,2007/11/0510:44:43.259,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.259,Y,14940
2597,2007/11/0510:44:43.259,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.259,Y,14941
2598,2007/11/0510:44:43.259,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.259,Y,14942
2599,2007/11/0510:44:43.259,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.259,Y,14943
2600,2007/11/0510:44:43.260,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.259,Y,14944
2601,2007/11/0510:44:43.260,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.260,Y,14945
2602,2007/11/0510:44:43.260,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.260,Y,14946
2603,2007/11/0510:44:43.260,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.260,Y,14947
2604,2007/11/0510:44:43.260,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.260,Y,14948
2605,2007/11/0510:44:43.260,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.260,Y,14949
2606,2007/11/0510:44:43.260,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.260,Y,14950
2607,2007/11/0510:44:43.260,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.260,Y,14951
2608,2007/11/0510:44:43.260,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.260,Y,14952
2609,2007/11/0510:44:43.260,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.260,Y,14953
2610,2007/11/0510:44:43.261,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.260,Y,14954
2611,2007/11/0510:44:43.261,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.261,Y,14955
2612,2007/11/0510:44:43.261,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.261,Y,14956
2613,2007/11/0510:44:43.261,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.261,Y,14957
2614,2007/11/0510:44:43.261,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.261,Y,14958
2615,2007/11/0510:44:43.261,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.261,Y,14959
2616,2007/11/0510:44:43.261,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.261,Y,14960
2617,2007/11/0510:44:43.261,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.261,Y,14961
2618,2007/11/0510:44:43.261,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.261,Y,14962
2619,2007/11/0510:44:43.261,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.261,Y,14963
2620,2007/11/0510:44:43.262,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.261,Y,14964
2621,2007/11/0510:44:43.262,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.262,Y,14965
2622,2007/11/0510:44:43.262,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.262,Y,14966
2623,2007/11/0510:44:43.262,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.262,Y,14967
2624,2007/11/0510:44:43.262,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.262,Y,14968
2625,2007/11/0510:44:43.262,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.262,Y,14969
2626,2007/11/0510:44:43.262,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.262,Y,14970
2627,2007/11/0510:44:43.262,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.262,Y,14971
2628,2007/11/0510:44:43.262,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.262,Y,14972
2629,2007/11/0510:44:43.262,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.262,Y,14973
2630,2007/11/0510:44:43.263,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.262,Y,14974
2631,2007/11/0510:44:43.263,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.263,Y,14975
2632,2007/11/0510:44:43.263,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.263,Y,14976
2633,2007/11/0510:44:43.263,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.263,Y,14977
2634,2007/11/0510:44:43.263,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.263,Y,14978
2635,2007/11/0510:44:43.263,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.263,Y,14979
2636,2007/11/0510:44:43.263,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.263,Y,14980
2637,2007/11/0510:44:43.263,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.263,Y,14981
2638,2007/11/0510:44:43.263,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.263,Y,14982
2639,2007/11/0510:44:43.263,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.263,Y,14983
2640,2007/11/0510:44:43.264,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.263,Y,14984
2641,2007/11/0510:44:43.264,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.264,Y,14985
2642,2007/11/0510:44:43.264,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.264,Y,14986
2643,2007/11/0510:44:43.264,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.264,Y,14987
2644,2007/11/0510:44:43.264,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.264,Y,14988
2645,2007/11/0510:44:43.264,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.264,Y,14989
2646,2007/11/0510:44:43.264,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.264,Y,14990
2647,2007/11/0510:44:43.264,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.264,Y,14991
2648,2007/11/0510:44:43.264,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.264,Y,14992
2649,2007/11/0510:44:43.264,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.264,Y,14993
2650,2007/11/0510:44:43.265,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.264,Y,14994
2651,2007/11/0510:44:43.265,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.265,Y,14995
2652,2007/11/0510:44:43.265,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.265,Y,14996
2653,2007/11/0510:44:43.265,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.265,Y,14997
2654,2007/11/0510:44:43.265,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.265,Y,14998
2655,2007/11/0510:44:43.265,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.265,Y,14999
2656,2007/11/0510:44:43.265,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.265,Y,15000
2657,2007/11/0510:44:43.265,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.265,Y,15001
2658,2007/11/0510:44:43.265,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.265,Y,15002
2659,2007/11/0510:44:43.265,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.265,Y,15003
2660,2007/11/0510:44:43.266,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.265,Y,15004
2661,2007/11/0510:44:43.266,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.266,Y,15005
2662,2007/11/0510:44:43.266,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.266,Y,15006
2663,2007/11/0510:44:43.266,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.266,Y,15007
2664,2007/11/0510:44:43.266,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.266,Y,15008
2665,2007/11/0510:44:43.266,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.266,Y,15009
2666,2007/11/0510:44:43.266,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.266,Y,15010
2667,2007/11/0510:44:43.266,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.266,Y,15011
2668,2007/11/0510:44:43.266,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.266,Y,15012
2669,2007/11/0510:44:43.266,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.266,Y,15013
2670,2007/11/0510:44:43.267,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.266,Y,15014
2671,2007/11/0510:44:43.267,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.267,Y,15015
2672,2007/11/0510:44:43.267,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.267,Y,15016
2673,2007/11/0510:44:43.267,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.267,Y,15017
2674,2007/11/0510:44:43.267,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.267,Y,15018
2675,2007/11/0510:44:43.267,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.267,Y,15019
2676,2007/11/0510:44:43.267,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.267,Y,15020
2677,2007/11/0510:44:43.267,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.267,Y,15021
2678,2007/11/0510:44:43.267,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.267,Y,15022
2679,2007/11/0510:44:43.267,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.267,Y,15023
2680,2007/11/0510:44:43.268,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.267,Y,15024
2681,2007/11/0510:44:43.268,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.268,Y,15025
2682,2007/11/0510:44:43.268,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.268,Y,15026
2683,2007/11/0510:44:43.268,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.268,Y,15027
2684,2007/11/0510:44:43.268,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.268,Y,15028
2685,2007/11/0510:44:43.268,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.268,Y,15029
2686,2007/11/0510:44:43.268,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.268,Y,15030
2687,2007/11/0510:44:43.268,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.268,Y,15031
2688,2007/11/0510:44:43.268,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.268,Y,15032
2689,2007/11/0510:44:43.268,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.268,Y,15033
2690,2007/11/0510:44:43.269,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.268,Y,15034
2691,2007/11/0510:44:43.269,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.269,Y,15035
2692,2007/11/0510:44:43.269,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.269,Y,15036
2693,2007/11/0510:44:43.269,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.269,Y,15037
2694,2007/11/0510:44:43.269,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.269,Y,15038
2695,2007/11/0510:44:43.269,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.269,Y,15039
2696,2007/11/0510:44:43.269,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.269,Y,15040
2697,2007/11/0510:44:43.269,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.269,Y,15041
2698,2007/11/0510:44:43.269,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.269,Y,15042
2699,2007/11/0510:44:43.269,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.269,Y,15043
2700,2007/11/0510:44:43.270,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.269,Y,15044
2701,2007/11/0510:44:43.270,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.270,Y,15045
2702,2007/11/0510:44:43.270,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.270,Y,15046
2703,2007/11/0510:44:43.270,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.270,Y,15047
2704,2007/11/0510:44:43.270,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.270,Y,15048
2705,2007/11/0510:44:43.270,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.270,Y,15049
2706,2007/11/0510:44:43.270,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.270,Y,15050
2707,2007/11/0510:44:43.270,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.270,Y,15051
2708,2007/11/0510:44:43.270,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.270,Y,15052
2709,2007/11/0510:44:43.270,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.270,Y,15053
2710,2007/11/0510:44:43.271,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.270,Y,15054
2711,2007/11/0510:44:43.271,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.271,Y,15055
2712,2007/11/0510:44:43.271,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.271,Y,15056
2713,2007/11/0510:44:43.271,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.271,Y,15057
2714,2007/11/0510:44:43.271,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.271,Y,15058
2715,2007/11/0510:44:43.271,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.271,Y,15059
2716,2007/11/0510:44:43.271,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.271,Y,15060
2717,2007/11/0510:44:43.271,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.271,Y,15061
2718,2007/11/0510:44:43.271,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.271,Y,15062
2719,2007/11/0510:44:43.271,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.271,Y,15063
2720,2007/11/0510:44:43.272,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.271,Y,15064
2721,2007/11/0510:44:43.272,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.272,Y,15065
2722,2007/11/0510:44:43.272,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.272,Y,15066
2723,2007/11/0510:44:43.272,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.272,Y,15067
2724,2007/11/0510:44:43.272,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.272,Y,15068
2725,2007/11/0510:44:43.272,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.272,Y,15069
2726,2007/11/0510:44:43.272,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.272,Y,15070
2727,2007/11/0510:44:43.272,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.272,Y,15071
2728,2007/11/0510:44:43.272,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.272,Y,15072
2729,2007/11/0510:44:43.272,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.272,Y,15073
2730,2007/11/0510:44:43.273,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.272,Y,15074
2731,2007/11/0510:44:43.273,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.273,Y,15075
2732,2007/11/0510:44:43.273,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.273,Y,15076
2733,2007/11/0510:44:43.273,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.273,Y,15077
2734,2007/11/0510:44:43.273,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.273,Y,15078
2735,2007/11/0510:44:43.273,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.273,Y,15079
2736,2007/11/0510:44:43.273,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.273,Y,15080
2737,2007/11/0510:44:43.273,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.273,Y,15081
2738,2007/11/0510:44:43.273,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.273,Y,15082
2739,2007/11/0510:44:43.273,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.273,Y,15083
2740,2007/11/0510:44:43.274,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.273,Y,15084
2741,2007/11/0510:44:43.274,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.274,Y,15085
2742,2007/11/0510:44:43.274,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.274,Y,15086
2743,2007/11/0510:44:43.274,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.274,Y,15087
2744,2007/11/0510:44:43.274,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.274,Y,15088
2745,2007/11/0510:44:43.274,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.274,Y,15089
2746,2007/11/0510:44:43.274,12.3,undeuxtroisquatrecinq,0304/12/0500:00:00.274,Y,15090
